invoice_id,vendor_id,buyer_id,lender_id,amount,tax_amount,discount_amount,currency,total_line_items,avg_item_price,invoice_date,submission_time,vendor_account_age_days,time_since_last_invoice,invoices_last_24h,invoices_last_7d,vendor_lender_count,vendor_buyer_count,repeat_vendor_buyer_pair,unique_lenders_used,is_round_amount,amount_deviation,high_value_invoice,weekend_submission,night_submission,line_item_similarity_score,description_similarity,is_fraud
2f5c123e-81d9-4621-894c-23f49c2afd85,V_0061,B_0064,L_001,18152.53,1815.25,519.41,USD,30,605.08,2025-11-30,4,177,4,2,8,3,12,1,2,0,0.02,0,1,1,0.7197,0.3071,0
00f5a693-6256-4b1a-a630-91f6e0d1dff8,V_0135,B_0053,L_007,54397.68,5439.77,200.59,USD,21,2590.37,2025-10-09,14,706,8,1,3,2,9,1,1,0,1.68,1,0,0,0.0935,0.7519,0
6309c19e-8fad-42c5-a684-7b0f88d7f79e,V_0032,B_0067,L_003,20160.85,2016.09,163.27,USD,46,438.28,2025-11-13,9,514,12,2,4,3,5,1,3,0,0.34,0,0,0,0.4268,0.7151,0
3a04d1f1-d796-4876-be9b-f89ace563921,V_0137,B_0012,L_009,9185.33,918.53,271.8,USD,38,241.72,2026-01-24,19,1240,21,0,0,1,1,1,1,0,-0.42,0,1,0,0.1988,0.5952,0
3afa2c87-b1f2-4e51-92d8-5b9682b6f0bb,V_0054,B_0099,L_010,34236.39,3423.64,1093.84,USD,32,1069.89,2025-11-27,9,619,30,1,11,2,5,1,2,0,0.48,0,0,0,0.657,0.0885,0
b3bb6cb2-cd55-4212-893a-e0a1d92c947b,V_0019,B_0089,L_001,7736.57,773.66,160.77,USD,30,257.89,2025-12-28,4,1472,20,2,8,1,13,1,1,0,0.33,0,1,1,0.6378,0.1199,0
1404db2a-6ab9-4ebe-b89a-e768227cc75e,V_0132,B_0072,L_002,43362.93,4336.29,1011.38,USD,18,2409.05,2025-05-04,3,787,55,3,6,1,14,1,1,0,0.87,0,1,1,0.4342,0.2014,0
b5482d8d-a712-446f-a3dd-4ebc828432a9,V_0148,B_0093,L_006,10977.7,1097.77,87.46,USD,33,332.66,2025-07-28,15,806,32,3,6,1,10,1,1,0,1.36,0,1,1,0.4667,0.3207,0
e0f3d8f9-6175-4989-9216-e34fa2fb2b6a,V_0013,B_0007,L_005,56842.27,5684.23,2507.71,USD,42,1353.39,2025-07-17,17,221,27,1,5,3,6,1,2,0,0.28,1,1,1,0.4892,0.0145,0
5dea27f7-1363-4a15-adab-5a40ab819b18,V_0094,B_0006,L_007,55933.89,5593.39,1571.23,USD,24,2330.58,2025-03-30,12,1566,35,2,11,3,10,1,1,0,-1.13,1,1,0,0.5573,0.738,0
9a85b661-5496-4b2c-bdb6-dd61157102f2,V_0033,B_0013,L_007,9237.09,923.71,455.75,USD,36,256.59,2025-05-05,6,823,32,0,0,1,3,1,1,0,1.88,0,0,0,0.5892,0.7475,0
ec610f8a-66ec-44de-94aa-c3b0a87220d2,V_0122,B_0067,L_008,27105.28,2710.53,1210.43,USD,9,3011.7,2025-12-31,10,1263,47,2,11,2,9,0,2,0,1.35,0,0,0,0.7879,0.6711,0
4d2cb9b8-a0d6-4567-bc3f-11bf17c3a705,V_0145,B_0039,L_008,55258.43,5525.84,1017.74,USD,44,1255.87,2025-09-22,18,1486,55,0,9,2,5,1,1,0,0.06,1,0,0,0.3192,0.0438,0
d07470b7-7366-46b5-be91-3c669b023e25,V_0014,B_0075,L_008,48190.92,4819.09,1515.67,USD,40,1204.77,2025-09-03,4,497,2,0,3,1,8,0,1,0,1.09,0,0,1,0.2668,0.3185,0
779d2bdc-dada-42d1-bb98-2358b7aaa0a3,V_0108,B_0020,L_007,55199.35,5519.94,1132.63,USD,50,1103.99,2025-10-20,23,1446,8,1,9,2,11,1,2,0,-1.29,1,0,1,0.3618,0.1797,0
75a2d24e-e9ad-4cd1-90b0-ee4a552c65da,V_0135,B_0049,L_006,8537.34,853.73,196.22,USD,35,243.92,2025-08-21,21,1477,43,2,11,2,4,0,1,0,-1.3,0,0,0,0.3987,0.3351,0
b69e7231-5701-4efe-a51a-9ea63250d2b7,V_0072,B_0072,L_005,21807.39,2180.74,1060.83,USD,20,1090.37,2026-02-16,6,1002,20,3,8,3,15,0,3,0,1.85,0,0,0,0.5308,0.1424,0
7942c291-9fdc-4816-9f09-41d26cc75038,V_0071,B_0037,L_002,60000.0,6000.0,1720.43,USD,35,1714.29,2025-09-11,11,1,18,6,7,2,11,0,2,1,2.85,1,0,0,0.9984,0.7511,1
767593b8-6384-488e-a557-303dc18afac3,V_0123,B_0028,L_004,4117.88,411.79,55.82,USD,36,114.39,2025-05-02,3,1202,15,1,1,3,15,1,3,0,-0.78,0,0,1,0.1641,0.1526,0
9bd3fed0-5b0f-454f-a64b-c69ceb4a20a1,V_0058,B_0082,L_004,28376.81,2837.68,586.41,USD,46,616.89,2026-02-04,4,1128,59,1,7,3,15,1,2,0,0.67,0,1,1,0.0526,0.6204,0
bb10b091-b96a-4dab-a85f-4b2efd9d747e,V_0123,B_0084,L_004,31510.98,3151.1,452.57,USD,19,1658.47,2025-04-07,20,1096,47,0,2,2,15,1,1,0,-2.08,0,0,0,0.1242,0.1455,0
b9724d7a-d801-4b71-a7a1-da595af061cc,V_0010,B_0051,L_008,56772.32,5677.23,2126.13,USD,19,2988.02,2025-02-25,9,220,59,2,6,2,11,1,2,0,-1.24,1,0,0,0.2166,0.5152,0
f1989bde-2c9e-4fa4-bf2b-46f7b6f1c62c,V_0035,B_0065,L_008,1620.64,162.06,65.54,USD,22,73.67,2025-10-13,20,382,0,2,6,3,11,1,1,0,0.49,0,0,0,0.0217,0.1776,0
6a58f7a7-8ff4-4a6b-aa79-2fbb418cfe9a,V_0045,B_0079,L_007,40346.38,4034.64,1039.49,USD,6,6724.4,2025-04-10,5,978,20,1,1,2,7,0,1,0,-0.77,0,0,1,0.0833,0.6399,0
7fb087a2-6f3e-4a1d-afb3-f7979322dcf4,V_0115,B_0097,L_005,39199.49,3919.95,591.81,USD,47,834.03,2025-07-04,20,484,3,0,7,2,3,1,2,0,-0.35,0,0,0,0.5778,0.6846,0
63600ce2-f3dd-4c6c-a00b-27a367187d3f,V_0129,B_0091,L_005,23891.29,2389.13,762.98,USD,19,1257.44,2025-06-14,7,980,9,3,12,2,7,1,2,0,-0.23,0,1,0,0.164,0.2345,0
14de1746-8b3b-4301-8aec-ccd9d18f1da5,V_0138,B_0086,L_004,878.82,87.88,29.89,USD,39,22.53,2025-04-03,16,1442,23,0,9,1,1,1,1,0,-1.67,0,0,0,0.654,0.2735,0
91ec8332-e904-4202-8982-26d579337220,V_0147,B_0069,L_003,22843.58,2284.36,975.98,USD,29,787.71,2025-06-06,22,187,57,3,3,2,3,1,2,0,1.76,0,0,0,0.2145,0.4993,0
cb5ead31-ade9-44fe-b5c7-2061ea066368,V_0117,B_0073,L_001,33167.63,3316.76,1115.71,USD,20,1658.38,2025-09-11,8,1528,13,0,0,2,6,1,1,0,-1.75,0,0,0,0.6109,0.1121,0
aa3ef99c-0b4d-4791-af66-db7e23429f73,V_0139,B_0008,L_002,29297.13,2929.71,691.52,USD,19,1541.95,2025-05-01,20,1323,26,2,8,2,14,1,2,0,-0.54,0,0,0,0.6399,0.3402,0
1b509bbe-0373-42b0-b12a-86de1ee2f656,V_0097,B_0011,L_009,16193.77,1619.38,696.56,USD,8,2024.22,2025-11-23,12,1491,14,0,0,2,8,1,2,0,2.16,0,1,0,0.1115,0.6679,0
5ae18779-5d4f-4fc6-b828-1fa8854d1453,V_0137,B_0049,L_004,130000.0,13000.0,1608.83,USD,23,5652.17,2025-05-28,23,66,26,5,5,3,10,1,1,1,2.31,1,0,1,0.5092,0.9571,1
963dc6e8-f0b6-469e-b06c-7792ab82eaff,V_0115,B_0077,L_001,34633.34,3463.33,76.6,USD,29,1194.25,2025-06-12,1,593,14,2,11,3,13,1,3,0,0.41,0,1,1,0.6638,0.1651,0
da7cb187-4012-4954-a374-db17b5177c76,V_0083,B_0031,L_005,8299.45,829.95,409.04,USD,34,244.1,2025-07-24,8,1212,56,1,11,3,7,1,3,0,-1.7,0,1,1,0.6991,0.4779,0
75125a4f-0f59-445c-9291-4aa3db8e58b4,V_0127,B_0007,L_006,39935.7,3993.57,1340.53,USD,34,1174.58,2025-09-22,13,771,11,3,6,1,5,1,1,0,-1.84,0,1,1,0.0376,0.133,0
70d9ab79-0f26-4154-822a-954597854493,V_0119,B_0008,L_009,5059.64,505.96,105.37,USD,34,148.81,2025-06-25,8,1325,5,3,8,1,9,1,1,0,-1.28,0,0,0,0.1963,0.3114,0
a4dd4603-8205-4d44-bd47-4dca60fc3e6b,V_0014,B_0035,L_007,21404.8,2140.48,645.27,USD,5,4280.96,2025-12-18,23,445,30,1,6,2,15,1,1,0,-0.98,0,0,1,0.3808,0.5309,0
7aece774-8590-4323-8db9-72d7ce9697f1,V_0055,B_0025,L_002,43981.07,4398.11,1658.81,USD,16,2748.82,2026-02-16,6,491,35,2,6,2,8,1,2,0,1.05,0,0,0,0.0249,0.2098,0
9bfba68f-fbac-4520-88ea-3359add84203,V_0079,B_0034,L_006,3180.41,318.04,79.08,USD,7,454.34,2025-10-19,10,760,20,3,3,3,14,1,1,0,2.56,0,1,0,0.6167,0.0853,0
44a9c88f-d2c6-44c3-ba4a-95750e327061,V_0038,B_0003,L_005,43718.51,4371.85,1276.65,USD,47,930.18,2025-05-10,6,778,36,1,8,3,11,1,3,0,-0.1,0,1,0,0.5507,0.3479,0
2fb823ac-786f-45f6-9903-d1358d8969c5,V_0087,B_0033,L_008,49164.23,4916.42,1577.42,USD,32,1536.38,2025-08-20,5,1120,31,1,9,3,1,1,3,0,0.63,0,1,1,0.4722,0.2888,0
3370855b-e5b9-4a39-aba2-c7790364585e,V_0009,B_0010,L_001,55047.08,5504.71,1135.05,USD,41,1342.61,2026-02-18,4,1036,29,2,2,3,11,0,3,0,0.97,1,1,1,0.7602,0.3568,0
b0bbf60e-a3ea-4f92-834e-6fd8b5e03d22,V_0124,B_0085,L_008,87900.0,8793.31,2339.95,USD,27,3256.78,2025-11-19,23,588,1,3,5,1,15,1,1,1,0.38,1,0,1,0.527,0.5538,0
40097492-f787-48d8-b24c-7aec483bc4ad,V_0135,B_0020,L_004,15055.11,1505.51,396.29,USD,23,654.57,2025-09-12,2,832,29,1,4,2,11,1,1,0,0.61,0,0,1,0.177,0.7901,0
3d6eb1bd-e64b-4d1b-a27f-ec1feb78aa45,V_0009,B_0012,L_007,2461.67,246.17,68.03,USD,4,615.42,2026-02-15,5,1732,27,2,11,1,15,0,1,0,0.43,0,1,1,0.4544,0.7324,0
8c09fb2d-59db-47f3-b2a7-c866085af474,V_0059,B_0028,L_010,41875.47,4187.55,97.49,USD,5,8375.09,2025-07-14,17,68,11,2,2,1,10,1,1,0,0.21,0,0,0,0.7395,0.7768,0
c6120284-57fa-46d3-8903-ba65d467646a,V_0102,B_0010,L_005,28505.43,2850.54,342.74,USD,25,1140.22,2025-11-24,10,1515,8,0,8,3,6,1,1,0,0.03,0,0,0,0.6631,0.0296,0
27f20510-b53d-4ab8-a5c8-6e9620fb1acb,V_0026,B_0056,L_004,13877.53,1387.75,236.33,USD,50,277.55,2025-12-22,12,669,1,2,9,2,4,0,2,0,0.03,0,0,0,0.0616,0.557,0
5c381303-6a8c-4e44-bc28-7ca8088ed5e3,V_0142,B_0049,L_007,43513.53,4351.35,1274.67,USD,25,1740.54,2026-01-03,9,1461,4,0,4,1,7,1,1,0,-0.19,0,1,0,0.6326,0.255,0
66c16bcb-6c31-4e62-8910-4702f49eeb24,V_0100,B_0041,L_006,53170.07,5317.01,13.81,USD,20,2658.5,2025-07-09,3,384,27,3,11,3,9,1,2,0,-0.44,1,1,1,0.1864,0.0195,0
c44adf14-63a3-4e5e-ba6e-f8d3d2c2ea34,V_0027,B_0004,L_002,1374.04,137.4,6.39,USD,39,35.23,2025-09-06,0,795,49,0,8,1,10,1,1,0,0.08,0,1,1,0.639,0.7983,0
bb07afc1-12c9-4a9d-b244-fbed1f17da92,V_0098,B_0022,L_003,46054.58,4605.46,618.07,USD,10,4605.46,2025-10-01,8,992,50,0,5,2,4,1,2,0,1.07,0,0,0,0.3839,0.502,0
2a6226e8-42a7-4506-ab0a-d00b0cf46738,V_0051,B_0059,L_002,59046.6,5904.66,19.98,USD,26,2271.02,2026-01-04,12,675,28,2,8,3,10,1,1,0,-0.45,1,1,0,0.5901,0.191,0
e810c208-b6e4-45bd-81f4-e2840141a515,V_0077,B_0042,L_010,21341.87,2134.19,214.33,USD,21,1016.28,2025-09-12,10,1424,40,3,12,1,6,1,1,0,1.45,0,0,0,0.237,0.1869,0
7aa9b3c5-984e-46e5-b99b-fc45ca15275d,V_0072,B_0051,L_006,1170.65,117.07,33.0,USD,38,30.81,2025-05-24,21,56,60,3,6,2,13,1,2,0,-0.03,0,1,0,0.5437,0.1746,0
f793d006-8d67-4524-8bd2-f458b9ae9aa1,V_0018,B_0053,L_008,47202.07,4720.21,714.72,USD,17,2776.59,2025-09-25,12,1225,30,3,11,3,15,0,3,0,0.23,0,1,1,0.3341,0.7033,0
5f576d2b-3bb8-47fb-b4bb-2781227e3b77,V_0108,B_0070,L_001,28097.35,2809.74,505.09,USD,35,802.78,2025-04-05,3,1347,42,2,4,3,10,1,1,0,-1.12,0,1,1,0.1853,0.7542,0
0d3f729f-9087-4164-af3f-20fc86f4c3cf,V_0145,B_0083,L_007,36503.43,3650.34,605.22,USD,28,1303.69,2025-04-12,8,1530,33,1,8,2,7,1,2,0,0.38,0,1,0,0.1845,0.1412,0
6b763e74-7591-4622-aa2c-5050316e6c5f,V_0129,B_0020,L_006,11267.65,1126.77,271.98,USD,19,593.03,2025-04-05,3,1496,9,2,6,2,8,0,1,0,-0.64,0,1,1,0.7753,0.707,0
99351206-fd9d-4bee-b9c7-a84f46e328cb,V_0134,B_0062,L_006,59694.98,5969.5,1307.82,USD,45,1326.56,2025-03-27,9,1456,7,0,5,3,2,0,3,0,1.19,1,1,1,0.317,0.6066,0
ac18c7cc-f973-49bb-a993-717377bd913e,V_0043,B_0095,L_004,9318.36,931.84,257.14,USD,22,423.56,2025-10-15,7,1290,11,1,11,3,7,1,2,0,-0.55,0,0,0,0.4296,0.4744,0
46675323-ef24-47a5-bada-b34d1c446a81,V_0008,B_0095,L_010,5580.06,558.01,125.43,USD,28,199.29,2026-02-16,6,1541,45,0,9,1,13,1,1,0,0.63,0,0,0,0.2125,0.1036,0
68596f4d-c285-42ea-a595-2bd51a86bc06,V_0094,B_0042,L_004,57343.52,5734.35,752.21,USD,32,1791.98,2026-01-14,10,1252,25,0,5,2,14,1,2,0,0.29,1,0,0,0.4407,0.0696,0
42096e5d-1522-4dfa-9ac7-94421294635a,V_0045,B_0087,L_005,22424.04,2242.4,661.7,USD,44,509.64,2025-04-22,7,375,23,1,9,2,7,1,1,0,0.33,0,0,0,0.5787,0.3967,0
1537bf98-d511-4da7-9554-1d31a85221be,V_0148,B_0050,L_007,13288.97,1328.9,422.26,USD,45,295.31,2025-05-20,17,592,8,1,6,2,10,1,1,0,-0.52,0,0,0,0.3961,0.3845,0
789a4315-72e4-471d-9afc-49c7ff103c9c,V_0092,B_0002,L_008,49498.39,4949.84,2017.59,USD,36,1374.96,2025-11-01,13,852,45,3,10,1,2,1,1,0,0.22,0,1,0,0.5424,0.4526,0
64936e2a-de4c-4157-a357-766a920a2ff8,V_0057,B_0038,L_001,52729.94,5272.99,1417.4,USD,11,4793.63,2025-12-07,23,1015,35,0,9,1,5,1,1,0,0.59,1,1,1,0.6938,0.5667,0
01667cc8-4082-4a7d-8252-27d5f80118a7,V_0139,B_0097,L_001,41878.54,4187.85,924.19,USD,14,2991.32,2025-04-14,23,1539,15,2,2,2,5,1,2,0,1.11,0,0,1,0.4949,0.6022,0
90c0dde3-40a6-4a33-a58a-0734e9a6dfbd,V_0023,B_0057,L_002,52864.16,5286.42,626.3,USD,48,1101.34,2025-08-19,22,877,10,1,4,1,13,1,1,0,-0.17,1,0,0,0.5948,0.1286,0
3af91ace-5c86-4c07-bbc6-485b2122f5ad,V_0146,B_0045,L_009,49944.84,4994.48,1345.44,USD,21,2378.33,2025-07-20,9,1758,32,0,2,2,15,1,1,0,0.15,0,1,0,0.0051,0.2296,0
6156cad0-8dc7-46fc-89aa-75ced498fc8d,V_0071,B_0084,L_003,58873.05,5887.31,390.6,USD,10,5887.31,2025-06-27,21,292,36,2,12,2,7,1,2,0,-1.36,1,0,0,0.432,0.6239,0
770a0441-1cfa-41ab-9093-a749d501c305,V_0020,B_0082,L_002,45685.57,4568.56,1712.76,USD,45,1015.23,2025-08-28,14,671,37,0,1,3,8,1,3,0,0.75,0,0,0,0.7704,0.2735,0
ec931011-f89c-4fa2-a334-629ad8fcbd6b,V_0092,B_0009,L_009,55928.48,5592.85,2707.3,USD,14,3994.89,2025-08-05,9,1184,8,3,8,3,13,1,1,0,-0.45,1,0,0,0.5665,0.0539,0
fcaf5eba-1c1a-441f-b29d-952158405a63,V_0012,B_0013,L_008,74211.81,7421.18,3448.74,USD,11,6746.53,2025-02-21,13,1411,58,1,11,2,3,1,2,0,0.19,1,0,0,0.0366,0.6972,0
b49f196f-ee0c-49fa-82ac-006be177bd1a,V_0024,B_0084,L_006,145642.89973999682,14564.29,1823.37,USD,24,6068.45,2026-01-19,3,1487,14,4,14,1,1,0,1,0,1.94,1,1,1,0.5111,0.6618,1
df7a26c5-8e88-4263-a0c7-28487e895187,V_0123,B_0010,L_003,46200.0,4624.74,1201.15,USD,29,1594.74,2026-02-12,10,1762,27,1,8,1,4,1,1,1,-0.53,0,0,0,0.3567,0.2189,0
e17b99a5-ca99-4b27-bcfe-3770f467acca,V_0023,B_0094,L_002,69665.38231303621,6966.54,359.48,USD,24,2902.72,2025-05-02,12,1543,41,6,8,1,1,1,1,0,2.03,1,0,0,0.6104,0.5412,1
871b7481-9941-4db6-84e7-da8a710ef796,V_0113,B_0045,L_004,39305.22,3930.52,297.49,USD,27,1455.75,2025-10-05,6,206,8,0,9,3,7,1,2,0,-0.5,0,1,1,0.7607,0.1208,0
f46466aa-1955-4f00-87cc-08809e2744d9,V_0110,B_0041,L_003,56622.59,5662.26,1825.0,USD,16,3538.91,2025-12-25,23,1596,60,0,10,2,4,1,1,0,1.85,1,0,1,0.2194,0.7872,0
34d5d2b4-6184-42a3-8181-02cedcf420fb,V_0101,B_0038,L_001,53656.54,5365.65,2129.57,USD,16,3353.53,2025-04-19,7,1217,4,0,5,2,3,1,2,0,-1.07,1,1,0,0.1705,0.0249,0
6c24afa6-9ee9-4988-8807-acf7b661ef37,V_0146,B_0054,L_006,22174.73,2217.47,191.56,USD,31,715.31,2025-03-30,0,29,16,1,1,1,13,1,1,0,-0.08,0,1,1,0.1484,0.6949,0
6950c599-58c4-4a8e-bd4b-5d77990abb5b,V_0130,B_0037,L_009,46278.22,4627.82,980.12,USD,26,1779.93,2025-11-22,17,569,5,2,3,3,15,1,1,0,1.12,0,1,0,0.6088,0.501,0
ad229521-b8eb-4900-9b5b-dbf6db4212d5,V_0040,B_0069,L_006,2048.32,204.83,64.96,USD,42,48.77,2025-03-26,9,1495,54,1,1,1,2,1,1,0,0.2,0,0,0,0.3852,0.0938,0
48691e83-634c-4344-85ba-f8720f204db1,V_0030,B_0059,L_010,41165.36,4116.54,636.6,USD,48,857.61,2025-05-21,3,282,44,0,2,2,6,1,2,0,0.71,0,1,1,0.1604,0.3933,0
570c9bde-065c-4cc7-a489-da8dd06eb730,V_0043,B_0048,L_003,34960.09,3496.01,1526.81,USD,47,743.83,2025-03-08,10,558,33,0,4,3,10,1,3,0,0.84,0,1,0,0.3642,0.0093,0
e8b3faa9-2c0f-46f6-ad11-949ee5246ad7,V_0020,B_0064,L_008,23610.36,2361.04,65.45,USD,37,638.12,2025-05-12,8,1176,43,0,3,3,9,1,1,0,-0.65,0,0,0,0.48,0.2333,0
b745ed85-0515-4dc9-b397-e4c4d5eee789,V_0012,B_0002,L_004,110208.57,11020.86,2005.67,USD,10,11020.86,2025-03-11,17,1463,47,3,6,2,4,1,2,0,-0.97,1,0,0,0.7893,0.114,0
488cf184-9812-4c9e-980e-012f462d09d1,V_0082,B_0035,L_002,37127.53,3712.75,221.65,USD,44,843.81,2025-05-23,7,95,25,0,7,2,13,1,2,0,-0.05,0,0,0,0.4477,0.0078,0
8b81c96f-31dc-4600-93f7-837276bbe935,V_0084,B_0012,L_009,31110.93,3111.09,573.87,USD,19,1637.42,2025-07-26,23,951,23,3,6,3,15,0,3,0,-0.25,0,1,1,0.0629,0.3175,0
29c32124-6f03-4661-a93b-506c015e4d9e,V_0063,B_0020,L_001,34095.7,3409.57,40.76,USD,35,974.16,2026-02-11,0,3,48,3,7,1,4,1,1,0,-0.68,0,0,1,0.6405,0.1601,0
4279577a-fe75-45ee-b174-7b2fad901f5f,V_0108,B_0063,L_001,6363.61,636.36,45.3,USD,18,353.53,2025-06-19,16,763,29,0,9,1,9,0,1,0,1.4,0,0,0,0.749,0.0416,0
ef10f5e2-e45e-4eb6-8742-a142b0e5b87d,V_0101,B_0010,L_010,42572.73,4257.27,925.92,USD,9,4730.3,2025-07-04,10,805,44,2,7,2,5,1,1,0,0.92,0,0,0,0.5713,0.6414,0
04e8e894-720c-45bc-a2ab-600347601fe6,V_0020,B_0026,L_003,48908.02,4890.8,1429.85,USD,10,4890.8,2025-10-09,14,248,34,2,5,2,5,1,2,0,1.32,0,0,0,0.5149,0.4211,0
d67956f8-b271-4c66-8460-d5ef458a6d3c,V_0068,B_0016,L_002,4989.64,498.96,171.16,USD,46,108.47,2025-03-13,6,672,9,0,3,2,7,0,1,0,0.2,0,0,0,0.1977,0.1276,0
be2fd903-c41a-494a-82d9-1dabe9c5715b,V_0077,B_0034,L_003,65344.98,6534.5,1321.25,USD,29,2253.28,2025-11-29,7,209,51,1,2,1,1,1,1,0,0.52,1,1,1,0.3986,0.4443,0
d59fb057-73da-4c51-a028-6e0a77d84294,V_0034,B_0026,L_007,13784.44,1378.44,434.41,USD,42,328.2,2025-12-18,8,154,1,0,3,3,8,1,1,0,-0.57,0,0,0,0.7798,0.5203,0
e224c98b-e271-450d-833c-efe0cabe8c58,V_0024,B_0043,L_002,97615.98,9761.6,2250.02,USD,11,8874.18,2025-09-30,23,61,24,3,5,2,4,1,1,0,-0.26,1,0,1,0.5817,0.5942,0
f58b4c7c-c0ed-49e6-954f-edca90d57fff,V_0071,B_0036,L_008,20821.51,2082.15,36.07,USD,40,520.54,2026-01-18,9,1128,30,0,1,2,7,1,1,0,-1.67,0,1,0,0.7901,0.0321,0
0c9fc17c-8586-4a4d-a8d4-cfd269eb612b,V_0108,B_0026,L_009,34762.66,3476.27,1727.86,USD,35,993.22,2025-09-04,22,1116,50,3,8,3,9,1,2,0,1.68,0,0,0,0.6987,0.7206,0
c5e2470a-f53a-43bb-a04d-02e7b0ecbe0a,V_0100,B_0035,L_003,69377.95,6937.8,2071.34,USD,2,34688.97,2025-07-14,1,967,33,2,11,1,3,1,1,0,-0.46,1,0,1,0.7299,0.1685,0
f335f1e1-d9aa-49e5-bae3-378addd56211,V_0064,B_0085,L_004,37930.46,3793.05,1548.1,USD,48,790.22,2025-06-13,18,1634,24,2,4,1,4,1,1,0,-0.63,0,0,0,0.7272,0.1437,0
e6cccc8c-0c98-479b-9d6f-eca1c282c0a2,V_0092,B_0076,L_001,58286.57,5828.66,1024.92,USD,37,1575.31,2025-12-06,6,1660,56,3,11,2,3,0,2,0,0.4,1,1,0,0.6835,0.3938,0
d1043858-03e1-4263-a0e1-e8cba112a1f1,V_0010,B_0012,L_001,52257.92,5225.79,571.73,USD,34,1537.0,2025-08-09,19,268,21,1,6,1,1,1,1,0,0.77,1,1,0,0.4744,0.1308,0
839750bc-b1ba-4851-b1ad-57f17dfde332,V_0037,B_0100,L_002,58167.8,5816.78,2503.16,USD,5,11633.56,2026-01-26,12,690,19,2,4,1,12,1,1,0,-2.85,1,0,0,0.5254,0.2602,0
6391b3c8-88f7-44f8-a715-a85f7ee286c8,V_0125,B_0084,L_006,7939.33,793.93,384.56,USD,45,176.43,2026-01-01,11,1207,52,1,7,2,12,1,2,0,-0.05,0,0,0,0.0588,0.1358,0
1c6b5029-ef26-4602-bcd9-9fcecb5431bc,V_0033,B_0023,L_001,20286.49,2028.65,962.29,USD,26,780.25,2025-12-08,1,652,58,1,11,3,2,1,2,0,0.48,0,0,1,0.3447,0.199,0
488af31c-7b1e-4b5d-ab42-bdc605095104,V_0037,B_0043,L_002,42435.96,4243.6,2084.41,USD,11,3857.81,2025-04-07,22,1494,56,2,9,1,5,0,1,0,-0.35,0,0,0,0.5891,0.531,0
bdce4b40-920c-45de-bcd3-8a13baf2bc9f,V_0064,B_0089,L_002,50700.0,5066.58,1993.75,USD,47,1078.0,2025-09-06,14,341,56,3,10,2,6,1,2,1,-0.35,1,1,0,0.4683,0.6946,0
a7aa862e-0d07-4793-9a70-ee1913f9ddc2,V_0026,B_0062,L_010,6803.99,680.4,233.77,USD,11,618.54,2025-03-10,9,535,60,0,1,2,3,1,2,0,-0.07,0,1,1,0.7493,0.0315,0
d1ddb590-1592-4d35-b9fc-caacb8c05efb,V_0042,B_0094,L_002,27186.72,2718.67,1220.85,USD,6,4531.12,2026-01-01,15,884,60,1,10,2,3,1,1,0,-0.04,0,0,0,0.2529,0.4058,0
59c8b1c5-1e3a-49ed-a1ea-fb6c5873223d,V_0026,B_0043,L_004,8985.76,898.58,183.88,USD,36,249.6,2025-11-24,8,610,15,0,0,2,10,1,2,0,0.92,0,0,0,0.4125,0.3911,0
134c25bb-e626-49ab-9b04-0a68f36f24c1,V_0040,B_0007,L_006,59775.59,5977.56,261.9,USD,43,1390.13,2025-10-24,6,424,10,2,3,2,14,0,1,0,0.35,1,1,1,0.2463,0.5637,0
8540a2b2-75b2-42d0-a33e-dd0ac2d3eff1,V_0079,B_0051,L_008,40438.6,4043.86,1336.58,USD,6,6739.77,2025-09-07,5,782,23,1,8,1,5,1,1,0,-0.62,0,1,1,0.1417,0.5541,0
097cda4c-3001-43a1-8dac-8189a89ee622,V_0120,B_0034,L_004,56682.39,5668.24,1599.14,USD,10,5668.24,2026-01-28,3,705,51,3,12,1,9,1,1,0,1.91,1,1,1,0.3977,0.4943,0
daaa3477-aea0-4156-88e7-95e8fe3afb17,V_0100,B_0067,L_007,34279.52,3427.95,1177.62,USD,31,1105.79,2025-06-21,15,809,57,0,8,3,15,1,3,0,1.11,0,1,0,0.5271,0.3151,0
5b87bd39-5a32-4fea-b50e-2e9dfa10b061,V_0147,B_0087,L_010,6484.92,648.49,307.79,USD,29,223.62,2025-05-17,6,259,2,3,4,3,7,1,1,0,1.19,0,1,0,0.7995,0.0386,0
01d3d67e-51c5-43c7-ba41-8dfc22ad4c19,V_0038,B_0077,L_005,66967.11450120188,6696.71,1070.64,USD,47,1424.83,2025-03-27,2,814,54,3,11,2,1,0,2,0,1.19,1,0,1,0.8253,0.8826,1
a90583f2-1f56-4a0c-84bc-6634ab80e497,V_0029,B_0054,L_003,26346.52,2634.65,774.5,USD,49,537.68,2025-04-13,3,207,50,2,10,2,15,1,2,0,-0.51,0,1,1,0.7023,0.2538,0
5331f566-5304-40d2-823e-9bf2fc8aabc4,V_0068,B_0050,L_008,22602.77,2260.28,534.61,USD,12,1883.56,2025-05-05,19,1421,25,0,6,2,12,1,1,0,0.98,0,0,0,0.5042,0.4879,0
f1c73ccb-69f4-439b-8afa-352296d4f68b,V_0013,B_0096,L_008,22887.14,2288.71,1026.52,USD,2,11443.57,2025-07-26,9,1007,54,0,3,1,5,1,1,0,-1.33,0,1,0,0.4772,0.4365,0
